#Word Types: 174016
#Word Tokens: 6648123
#Search Hits: 0
930	717	vree	
931	716	eylaes	
932	716	sonne	
933	715	banden	
934	715	hooge	
935	714	jk	
936	714	midden	
937	713	eynde	
938	711	baren	
939	710	langer	
940	709	aensiet	
941	709	voortaen	
942	709	werk	
943	708	gras	
944	706	root	
945	706	zon	
946	704	and	
947	704	geslacht	
948	704	lanck	
949	701	deser	
950	701	stondt	
951	701	vant	
952	699	let	
953	698	deze	
954	698	erven	
955	698	sone	
956	698	toon	
957	698	volght	
958	698	winnen	
959	697	gewis	
960	697	noit	
961	697	sint	
962	697	zelf	
963	696	ne	
964	696	sey	
965	696	vlucht	
966	694	zelfs	
967	693	vroet	
968	692	niets	
969	692	vlijt	
970	691	gheheel	
971	690	wist	
972	689	lieven	
973	686	a	
974	686	geschiet	
975	686	reen	
976	686	schoonheyt	
977	685	gewelt	
978	684	eert	
979	684	wyn	
980	683	deugd	
981	683	herders	
982	682	dinghen	
983	682	kort	
984	681	heylich	
985	680	uws	
986	680	verlicht	
987	674	begeven	
988	674	schanden	
989	673	gestelt	
990	673	mercken	
991	673	si	
992	673	twist	
993	672	aldus	
994	672	altijd	
995	672	spijs	
996	671	dede	
997	671	jn	
998	671	lesen	
999	671	pyn	
1000	670	ich	
1001	670	salich	
1002	668	aldaer	
1003	668	gedachten	
1004	668	veer	
1005	667	wetten	
1006	666	ken	
1007	663	brand	
1008	662	gansch	
1009	662	lucht	
1010	661	voren	
1011	660	baert	
1012	660	beginnen	
1013	660	beneden	
1014	658	onser	
1015	657	schaer	
1016	655	gants	
1017	654	mannen	
1018	654	schoonste	
1019	654	troon	
1020	654	verhoort	
1021	653	offer	
1022	653	schapen	
1023	653	tyd	
1024	652	weesen	
1025	651	christo	
1026	651	ontrent	
1027	651	steden	
1028	650	ontfanghen	
1029	646	alleyn	
1030	646	boomen	
1031	646	hemelsche	
1032	646	los	
1033	643	leggen	
1034	642	halen	
1035	642	lijk	
1036	642	menich	
1037	640	be	
1038	640	begeert	
1039	640	magt	
1040	640	volgen	
1041	639	achter	
1042	639	wreede	
1043	638	vreughden	
1044	636	loff	
1045	636	meester	
1046	636	vermeeren	
1047	635	gelooft	
1048	634	blyft	
1049	634	eten	
1050	634	onze	
1051	633	slapen	
1052	633	toonen	
1053	633	vergeten	
1054	633	verwerven	
1055	632	mis	
1056	632	slaep	
1057	630	vyandt	
1058	628	niemand	
1059	628	stort	
1060	626	blyven	
1061	626	roep	
1062	625	helsche	
1063	625	lange	
1064	624	maet	
1065	623	tong	
1066	623	wast	
1067	622	baen	
1068	622	vermaeck	
1069	621	koning	
1070	621	sat	
1071	621	stad	
1072	620	goods	
1073	620	vroegh	
1074	619	begin	
1075	619	knechten	
1076	619	ramp	
1077	618	begint	
1078	616	plagen	
1079	616	seyd	
1080	615	gae	
1081	615	hulpe	
1082	614	gerust	
1083	614	neem	
1084	613	haten	
1085	613	mint	
1086	612	gekomen	
1087	612	wederom	
1088	611	naeckt	
1089	611	vriend	
1090	608	bedroeft	
1091	608	gebeden	
1092	606	alst	
1093	606	datter	
1094	606	leere	
1095	606	lijdt	
1096	605	hebbe	
1097	604	gen	
1098	604	past	
1099	602	bouwen	
1100	602	dienaer	
1101	602	geeven	
1102	602	jeught	
1103	602	woont	
1104	601	docht	
1105	601	list	
1106	601	pracht	
1107	601	volghen	
1108	600	selve	
1109	600	verstaet	
1110	600	vreughde	
1111	599	mogt	
1112	599	zijne	
1113	597	boosen	
1114	596	wellust	
1115	595	begeeren	
1116	594	boosheyt	
1117	594	nou	
1118	593	kerck	
1119	593	singht	
1120	593	steets	
1121	593	verwacht	
1122	592	terwijl	
1123	592	trots	
1124	591	begeer	
1125	591	boet	
1126	591	set	
1127	591	sucht	
1128	591	vreughd	
1129	590	gheloof	
1130	589	ghestelt	
1131	589	liedt	
1132	589	segh	
1133	587	gelyk	
1134	587	grondt	
1135	587	minst	
