	category	id	location	incnormid	herdrukid	year
429	love and sex	111249	Amsterdam, The Netherlands	14978.0		1650.0
430	religion	150573	Amsterdam, The Netherlands	1710.0	917299.0	1694.0
431	religion	150573	Amsterdam, The Netherlands	1710.0		1630.0
432	religion	117638	Utrecht, The Netherlands	41324.0	921000.0	1725.0
433	religion	117638	Utrecht, The Netherlands	41324.0		1709.0
434	None	192626	Antwerp, Belgium	71258.0		1660.0
435	love and sex	130287	Amsterdam, The Netherlands	37694.0	913157.0	1720.0
436	love and sex	130287	Amsterdam, The Netherlands	37694.0	919966.0	1745.0
437	love and sex	130287	Amsterdam, The Netherlands	37694.0	920061.0	1711.0
438	love and sex	130287	Amsterdam, The Netherlands	37694.0		1710.0
439	None	159231	None	31668.0		1700.0
440	None	156102	Harlingen, The Netherlands	2851.0		1671.0
441	religion	14379	Antwerp, Belgium	2277.0	910427.0	1646.0
442	religion	14379	Antwerp, Belgium	2277.0	924803.0	1679.0
443	religion	14379	Antwerp, Belgium	2277.0		1638.0
444	love and sex	38693	Antwerp, Belgium	80278.0		1663.0
445	groups	2458	Amsterdam, The Netherlands	38223.0		1622.0
446	religion	19885	Amsterdam, The Netherlands	45952.0		1645.0
447	religion	3746	Heidelberg, Germany	56466.0	926006.0	1650.0
448	religion	3746	Heidelberg, Germany	56466.0		1566.0
449	narratives	11201	Emden, Germany	18291.0	905567.0	1578.0
450	narratives	11201	Emden, Germany	18291.0	905568.0	1580.0
451	narratives	11201	Emden, Germany	18291.0	905635.0	1578.0
452	narratives	11201	Emden, Germany	18291.0	905636.0	1591.0
453	narratives	11201	Emden, Germany	18291.0	905637.0	1595.0
454	narratives	11201	Emden, Germany	18291.0	905903.0	1590.0
455	narratives	11201	Emden, Germany	18291.0	905904.0	1599.0
456	narratives	11201	Emden, Germany	18291.0		1570.0
457	None	188118	Hoorn, The Netherlands	67832.0		1661.0
458	religion	20962	Antwerp, Belgium	18736.0	911941.0	1656.0
459	religion	20962	Antwerp, Belgium	18736.0		1655.0
460	religion	11567	Amsterdam, The Netherlands	10186.0	912869.0	1648.0
461	religion	11567	Amsterdam, The Netherlands	10186.0		1640.0
462	None	191449	The Hague, The Netherlands	70012.0		1655.0
463	None	189206	Amsterdam, The Netherlands	68658.0		1694.0
464	religion	4997	Haarlem, The Netherlands	8613.0		1637.0
465	emotions	115991	Alkmaar, The Netherlands	3008.0	920388.0	1692.0
466	emotions	115991	Alkmaar, The Netherlands	3008.0		1681.0
467	narratives	13370	Amsterdam, The Netherlands	38686.0		1678.0
468	None	184722	The Hague, The Netherlands	66136.0		1746.0
469	None	119173	Utrecht, The Netherlands	22078.0	921041.0	1725.0
470	None	119173	Utrecht, The Netherlands	22078.0		1709.0
471	amusement	7246	Haarlem, The Netherlands	18177.0		1630.0
472	love and sex	8175	Hoorn, The Netherlands	58637.0		1678.0
473	None	178599	Amsterdam, The Netherlands	64303.0		1740.0
474	narratives	13364	Amsterdam, The Netherlands	23440.0		1678.0
475	None	118279	Leiden, The Netherlands	11768.0		1720.0
476	formal genres	116254	Amsterdam, The Netherlands	31889.0		1709.0
477	None	184736	The Hague, The Netherlands	47440.0		1746.0
478	emotions	7252	Haarlem, The Netherlands	37978.0	913205.0	1716.0
479	emotions	7252	Haarlem, The Netherlands	37978.0		1630.0
480	religion	8161	Hoorn, The Netherlands	46754.0		1678.0
481	emotions	20976	Antwerp, Belgium	2379.0	910811.0	1656.0
482	emotions	20976	Antwerp, Belgium	2379.0		1655.0
483	religion	11573	Amsterdam, The Netherlands	51583.0	914258.0	1630.0
484	religion	11573	Amsterdam, The Netherlands	51583.0	915328.0	1648.0
485	religion	11573	Amsterdam, The Netherlands	51583.0		1640.0
486	None	186121	Amsterdam, The Netherlands	66658.0		1717.0
487	religion	4983	Haarlem, The Netherlands	39063.0		1637.0
488	emotions	115985	Alkmaar, The Netherlands	52391.0	920384.0	1692.0
489	emotions	115985	Alkmaar, The Netherlands	52391.0		1681.0
490	religion	19891	Amsterdam, The Netherlands	21162.0		1645.0
491	religion	3752	Heidelberg, Germany	56355.0	926012.0	1650.0
492	religion	3752	Heidelberg, Germany	56355.0		1566.0
493	None	187559	Alkmaar, The Netherlands	49640.0		1681.0
494	narratives	11215	Franeker	49781.0	905333.0	1570.0
495	narratives	11215	Franeker	49781.0	905363.0	1566.0
496	narratives	11215	Franeker	49781.0	905364.0	1578.0
497	narratives	11215	Franeker	49781.0	905365.0	1578.0
498	narratives	11215	Franeker	49781.0	905366.0	1580.0
499	narratives	11215	Franeker	49781.0	905367.0	1592.0
500	narratives	11215	Franeker	49781.0	905368.0	1595.0
501	narratives	11215	Franeker	49781.0	905814.0	1590.0
502	narratives	11215	Franeker	49781.0	905815.0	1599.0
503	narratives	11215	Franeker	49781.0	906892.0	1567.0
504	narratives	11215	Franeker	49781.0		1563.0
505	seasons and annual events	112754	Mechelen, Belgium	52259.0		1621.0
506	None	157208	None	19456.0		1700.0
507	religion	150567	Amsterdam, The Netherlands	58055.0	917295.0	1694.0
508	religion	150567	Amsterdam, The Netherlands	58055.0		1630.0
509	religion	9519	Medemblik, The Netherlands	54216.0	929169.0	1676.0
510	religion	9519	Medemblik, The Netherlands	54216.0		1650.0
511	None	182421	Dordrecht, The Netherlands	2193.0	917710.0	1737.0
512	None	182421	Dordrecht, The Netherlands	2193.0	927822.0	1737.0
513	None	182421	Dordrecht, The Netherlands	2193.0		1742.0
514	None	156116	Alkmaar, The Netherlands	2934.0		1657.0
515	None	155437	Hoorn, The Netherlands	11161.0		1661.0
516	groups	2464	Amsterdam, The Netherlands	14667.0		1622.0
517	None	191313	Haarlem, The Netherlands	69736.0		1651.0
518	religion	115013	Antwerp, Belgium	40882.0		1645.0
519	seasons and annual events	26491	Haarlem, The Netherlands	8120.0		1599.0
520	amusement	38877	Brugge, Belgium	80453.0		1723.0
521	love and sex	40714	Leeuwarden, The Netherlands	61070.0		1681.0
522	seasons and annual events	19661	Amsterdam, The Netherlands	55705.0		1637.0
523	narratives	36682	Antwerp, Belgium	42741.0		1631.0
524	children	111275	Amsterdam, The Netherlands	17144.0		1748.0
525	religion	33922	Antwerp, Belgium	3288.0		1654.0
526	None	183717	Amsterdam, The Netherlands	65642.0	922809.0	1700.0
527	None	183717	Amsterdam, The Netherlands	65642.0	922928.0	1717.0
528	None	183717	Amsterdam, The Netherlands	65642.0	924457.0	1741.0
529	None	183717	Amsterdam, The Netherlands	65642.0		1676.0
530	None	151889	Amsterdam, The Netherlands	56407.0		1682.0
531	None	193504	Amsterdam, The Netherlands	70991.0		1685.0
532	narratives	12734	Medemblik, The Netherlands	19822.0	919059.0	1706.0
533	narratives	12734	Medemblik, The Netherlands	19822.0		1661.0
534	None	182409	Dordrecht, The Netherlands	64998.0	917699.0	1737.0
535	None	182409	Dordrecht, The Netherlands	64998.0	927811.0	1737.0
536	None	182409	Dordrecht, The Netherlands	64998.0		1742.0
537	religion	9531	Medemblik, The Netherlands	41082.0	929181.0	1676.0
538	religion	9531	Medemblik, The Netherlands	41082.0		1650.0
539	None	6164	Haarlem, The Netherlands	45399.0		1636.0
540	love and sex	117162	Amsterdam, The Netherlands	867.0		1717.0
541	None	185400	Amsterdam, The Netherlands	46722.0	923879.0	1740.0
542	None	185400	Amsterdam, The Netherlands	46722.0		1720.0
543	None	193262	Antwerp, Belgium	70657.0		1660.0
544	love and sex	147755	Steenwijk, The Netherlands	25388.0		1718.0
545	religion	148466	Groningen, The Netherlands	17274.0		1700.0
546	children	111513	Dordrecht, The Netherlands	41066.0		1750.0
547	None	8149	Hoorn, The Netherlands	6967.0		1644.0
548	religion	22191	Antwerp, Belgium	10632.0		1605.0
549	None	4773	Leuven, Belgium	14684.0		1631.0
550	religion	21498	Emden, Germany	32395.0	900813.0	1563.0
551	religion	21498	Emden, Germany	32395.0	901203.0	1580.0
552	religion	21498	Emden, Germany	32395.0	901204.0	1595.0
553	religion	21498	Emden, Germany	32395.0		1558.0
554	None	191475	The Hague, The Netherlands	70039.0		1655.0
555	religion	20786	Antwerp, Belgium	24081.0	911767.0	1655.0
556	religion	20786	Antwerp, Belgium	24081.0	928361.0	1728.0
557	religion	20786	Antwerp, Belgium	24081.0		1664.0
558	love and sex	10889	Amsterdam, The Netherlands	11386.0		1605.0
559	None	4767	Leuven, Belgium	49545.0		1631.0
560	None	191461	The Hague, The Netherlands	70024.0		1655.0
561	religion	20792	Antwerp, Belgium	49109.0	913910.0	1655.0
562	religion	20792	Antwerp, Belgium	49109.0	928366.0	1728.0
563	religion	20792	Antwerp, Belgium	49109.0		1664.0
564	None	155345	None	3532.0		1700.0
565	politics and history	9243	None	37927.0		1583.0
566	None	6170	Haarlem, The Netherlands	51548.0		1636.0
567	religion	118245	Groningen, The Netherlands	6967.0		1732.0
568	narratives	13358	Amsterdam, The Netherlands	32581.0		1678.0
569	None	193276	Amsterdam, The Netherlands	39668.0		1700.0
570	seasons and annual events	22185	Antwerp, Belgium	10296.0		1605.0
571	children	111507	Dordrecht, The Netherlands	1264.0		1750.0
572	None	183703	Amsterdam, The Netherlands	65420.0	922795.0	1700.0
573	None	183703	Amsterdam, The Netherlands	65420.0	922914.0	1717.0
574	None	183703	Amsterdam, The Netherlands	65420.0	924443.0	1741.0
575	None	183703	Amsterdam, The Netherlands	65420.0		1676.0
576	religion	33936	Antwerp, Belgium	42797.0		1654.0
577	None	160498	Amsterdam, The Netherlands	31965.0	922093.0	1657.0
578	None	160498	Amsterdam, The Netherlands	31965.0	922277.0	1636.0
579	None	160498	Amsterdam, The Netherlands	31965.0		1624.0
580	None	158107	Amsterdam, The Netherlands	18643.0	922017.0	1657.0
581	None	158107	Amsterdam, The Netherlands	18643.0	922201.0	1636.0
582	None	158107	Amsterdam, The Netherlands	18643.0		1624.0
583	seasons and annual events	12720	Medemblik, The Netherlands	22125.0	919045.0	1706.0
584	seasons and annual events	12720	Medemblik, The Netherlands	22125.0		1661.0
585	religion	118523	Delft, The Netherlands	19634.0	911335.0	1687.0
586	religion	118523	Delft, The Netherlands	19634.0	917771.0	1739.0
587	religion	118523	Delft, The Netherlands	19634.0		1680.0
588	emotions	24292	Antwerp, Belgium	42317.0		1578.0
589	seasons and annual events	117610	Utrecht, The Netherlands	7191.0	920994.0	1725.0
590	seasons and annual events	117610	Utrecht, The Netherlands	7191.0		1709.0
591	religion	9525	Medemblik, The Netherlands	5713.0	929175.0	1676.0
592	religion	9525	Medemblik, The Netherlands	5713.0		1650.0
593	religion	34081	Brussels, Belgium	9903.0		1660.0
594	None	191307	Amsterdam, The Netherlands	69731.0		1638.0
595	religion	2470	Amsterdam, The Netherlands	18300.0		1622.0
596	None	187565	Alkmaar, The Netherlands	67698.0		1681.0
597	religion	115007	Antwerp, Belgium	41871.0		1645.0
598	religion	11229	Franeker	316.0	905348.0	1570.0
599	religion	11229	Franeker	316.0	905452.0	1566.0
600	religion	11229	Franeker	316.0	905453.0	1578.0
601	religion	11229	Franeker	316.0	905454.0	1578.0
602	religion	11229	Franeker	316.0	905455.0	1580.0
603	religion	11229	Franeker	316.0	905456.0	1592.0
604	religion	11229	Franeker	316.0	905457.0	1595.0
605	religion	11229	Franeker	316.0	905845.0	1590.0
606	religion	11229	Franeker	316.0	905846.0	1599.0
607	religion	11229	Franeker	316.0	906916.0	1567.0
608	religion	11229	Franeker	316.0		1563.0
609	narratives	36696	Antwerp, Belgium	29831.0		1631.0
610	religion	19932	Amsterdam, The Netherlands	11011.0		1645.0
611	religion	3829	Rotterdam, The Netherlands	42053.0		1582.0
612	religion	21275	None	12504.0	901650.0	1592.0
613	religion	21275	None	12504.0	913489.0	1632.0
614	religion	21275	None	12504.0		1591.0
615	narratives	36709	Antwerp, Belgium	27412.0		1631.0
616	None	190186	London, England	36274.0		1561.0
617	love and sex	6951	Rotterdam, The Netherlands	4069.0		1627.0
618	religion	117957	Leiden, The Netherlands	35003.0		1720.0
619	seasons and annual events	6789	Emmerik, Germany	20794.0	922476.0	1722.0
620	seasons and annual events	6789	Emmerik, Germany	20794.0		1637.0
621	religion	33671	Antwerp, Belgium	5251.0		1654.0
622	None	183844	Amsterdam, The Netherlands	65561.0	922887.0	1700.0
623	None	183844	Amsterdam, The Netherlands	65561.0	923006.0	1717.0
624	None	183844	Amsterdam, The Netherlands	65561.0	924535.0	1741.0
625	None	183844	Amsterdam, The Netherlands	65561.0		1676.0
626	None	192791	Amsterdam, The Netherlands	70476.0		1647.0
627	None	158926	None	5849.0		1700.0
628	seasons and annual events	34678	Brugge, Belgium	38127.0		1651.0
629	emotions	111498	Dordrecht, The Netherlands	39707.0		1750.0
630	None	184695	The Hague, The Netherlands	33329.0		1746.0
631	religion	3197	Haarlem, The Netherlands	10250.0		1645.0
632	seasons and annual events	21513	Emden, Germany	38234.0	900828.0	1563.0
633	seasons and annual events	21513	Emden, Germany	38234.0		1558.0
634	None	163768	None	26575.0		1700.0
635	religion	10916	Amsterdam, The Netherlands	324.0		1605.0
636	love and sex	115826	Amsterdam, The Netherlands	23750.0	920625.0	1697.0
637	love and sex	115826	Amsterdam, The Netherlands	23750.0		1694.0
638	None	186082	Amsterdam, The Netherlands	66630.0		1717.0
639	religion	3183	Haarlem, The Netherlands	9619.0		1645.0
640	religion	21507	Emden, Germany	35069.0	900822.0	1563.0
641	religion	21507	Emden, Germany	35069.0	901220.0	1580.0
642	religion	21507	Emden, Germany	35069.0	901221.0	1595.0
643	religion	21507	Emden, Germany	35069.0		1558.0
644	love and sex	20619	Antwerp, Belgium	6018.0		1628.0
645	love and sex	115832	Amsterdam, The Netherlands	956.0	920652.0	1697.0
646	love and sex	115832	Amsterdam, The Netherlands	956.0		1694.0
647	None	186096	Amsterdam, The Netherlands	1025.0	928846.0	1713.0
648	None	186096	Amsterdam, The Netherlands	1025.0		1717.0
649	love and sex	27176	Dordrecht, The Netherlands	54237.0		1598.0
650	love and sex	200	Amsterdam, The Netherlands	48902.0		1589.0
651	None	184859	De Rijp, The Netherlands	34727.0	918392.0	1657.0
652	None	184859	De Rijp, The Netherlands	34727.0	918420.0	1642.0
653	None	184859	De Rijp, The Netherlands	34727.0	918451.0	1664.0
654	None	184859	De Rijp, The Netherlands	34727.0		1639.0
655	None	184681	The Hague, The Netherlands	66108.0		1634.0
656	religion	116485	Deventer, The Netherlands	4460.0	911194.0	1739.0
657	religion	116485	Deventer, The Netherlands	4460.0		1661.0
658	formal genres	6945	Rotterdam, The Netherlands	38298.0		1627.0
659	religion	117943	Leiden, The Netherlands	21820.0		1720.0
660	None	192785	Amsterdam, The Netherlands	70470.0		1647.0
661	None	183850	Amsterdam, The Netherlands	65567.0	922893.0	1700.0
662	None	183850	Amsterdam, The Netherlands	65567.0	923012.0	1717.0
663	None	183850	Amsterdam, The Netherlands	65567.0		1676.0
664	religion	33665	Antwerp, Belgium	55100.0		1654.0
665	religion	8968	Utrecht, The Netherlands	16418.0	912053.0	1647.0
666	religion	8968	Utrecht, The Netherlands	16418.0		1625.0
667	religion	19926	Amsterdam, The Netherlands	23875.0		1645.0
668	None	188905	Amsterdam, The Netherlands	68605.0		1684.0
669	None	190192	London, England	48728.0		1561.0
670	amusement	32553	Mechelen, Belgium	51961.0		1667.0
671	religion	12683	Medemblik, The Netherlands	24372.0		1661.0
672	religion	8798	Utrecht, The Netherlands	35764.0	913300.0	1647.0
673	religion	8798	Utrecht, The Netherlands	35764.0		1625.0
674	religion	33895	Antwerp, Belgium	9005.0		1654.0
675	love and sex	34122	Brussels, Belgium	9111.0		1659.0
676	love and sex	176359	Amsterdam, The Netherlands	27136.0		1719.0
677	religion	8940	Utrecht, The Netherlands	5823.0	910722.0	1647.0
678	religion	8940	Utrecht, The Netherlands	5823.0		1625.0
679	religion	118480	Delft, The Netherlands	17829.0	911789.0	1687.0
680	religion	118480	Delft, The Netherlands	17829.0	917741.0	1739.0
681	religion	118480	Delft, The Netherlands	17829.0		1680.0
682	love and sex	10094	Hoorn, The Netherlands	30673.0		1634.0
683	emotions	20157	Amsterdam, The Netherlands	22926.0		1647.0
684	religion	3815	Rotterdam, The Netherlands	48077.0		1582.0
685	politics and history	175888	Amsterdam, The Netherlands	63292.0		1663.0
686	groups	26240	Leiden, The Netherlands	5328.0	907553.0	1596.0
687	groups	26240	Leiden, The Netherlands	5328.0		1596.0
688	None	163754	Amsterdam, The Netherlands	52402.0		1730.0
689	religion	14594	Antwerp, Belgium	24940.0	911738.0	1648.0
690	religion	14594	Antwerp, Belgium	24940.0	925023.0	1679.0
691	religion	14594	Antwerp, Belgium	24940.0	929981.0	1646.0
692	religion	14594	Antwerp, Belgium	24940.0		1638.0
693	None	184871	De Rijp, The Netherlands	10159.0	918407.0	1657.0
694	None	184871	De Rijp, The Netherlands	10159.0	918428.0	1642.0
695	None	184871	De Rijp, The Netherlands	10159.0	918458.0	1664.0
696	None	184871	De Rijp, The Netherlands	10159.0		1639.0
697	amusement	34644	Brussels, Belgium	34071.0		1641.0
698	religion	22026	Wesel, Germany	24510.0	906383.0	1567.0
699	religion	22026	Wesel, Germany	24510.0	907029.0	1567.0
700	religion	22026	Wesel, Germany	24510.0		1565.0
701	religion	14580	Antwerp, Belgium	36103.0	925009.0	1679.0
702	religion	14580	Antwerp, Belgium	36103.0	929974.0	1646.0
703	religion	14580	Antwerp, Belgium	36103.0		1638.0
704	love and sex	34650	Brussels, Belgium	23697.0		1641.0
705	None	184865	Leuven, Belgium	66221.0		1740.0
706	religion	26254	Middelburg, The Netherlands	18811.0		1591.0
707	theatre	20625	Rotterdam, The Netherlands	40228.0		1628.0
708	love and sex	134618	Alkmaar, The Netherlands	39290.0	917689.0	1702.0
709	love and sex	134618	Alkmaar, The Netherlands	39290.0	919237.0	1725.0
710	love and sex	134618	Alkmaar, The Netherlands	39290.0		1659.0
711	love and sex	10080	Amsterdam, The Netherlands	939.0		1658.0
712	religion	3801	Rotterdam, The Netherlands	39416.0		1582.0
713	love and sex	20143	Amsterdam, The Netherlands	7010.0		1647.0
714	narratives	36721	Antwerp, Belgium	33651.0		1631.0
715	love and sex	51962	None	905.0		1701.0
716	religion	32547	Mechelen, Belgium	11138.0		1667.0
717	religion	12697	Medemblik, The Netherlands	16421.0		1661.0
718	religion	6979	Gent, Belgium	18873.0		1565.0
719	religion	33881	Antwerp, Belgium	29183.0		1654.0
720	narratives	130318	Amsterdam, The Netherlands	30789.0	912436.0	1720.0
721	narratives	130318	Amsterdam, The Netherlands	30789.0	919993.0	1745.0
722	narratives	130318	Amsterdam, The Netherlands	30789.0	920074.0	1711.0
723	narratives	130318	Amsterdam, The Netherlands	30789.0	920143.0	1750.0
724	narratives	130318	Amsterdam, The Netherlands	30789.0	925850.0	1710.0
725	narratives	130318	Amsterdam, The Netherlands	30789.0		1710.0
726	amusement	34136	Brussels, Belgium	15309.0		1659.0
727	religion	118494	Delft, The Netherlands	11736.0	912066.0	1687.0
728	religion	118494	Delft, The Netherlands	11736.0	917751.0	1739.0
729	religion	118494	Delft, The Netherlands	11736.0		1680.0
730	religion	33659	Antwerp, Belgium	40827.0		1654.0
731	religion	8954	Utrecht, The Netherlands	54645.0	914595.0	1647.0
732	religion	8954	Utrecht, The Netherlands	54645.0		1625.0
733	None	156076	Enkhuizen, The Netherlands	2778.0	919190.0	1672.0
734	None	156076	Enkhuizen, The Netherlands	2778.0		1666.0
735	None	100230	Dordrecht, The Netherlands	54253.0		1746.0
736	religion	148248	Utrecht, The Netherlands	58231.0		1646.0
737	religion	150407	Amsterdam, The Netherlands	17044.0	917254.0	1694.0
738	religion	150407	Amsterdam, The Netherlands	17044.0		1630.0
739	narratives	8767	Haarlem, The Netherlands	29112.0		1643.0
740	religion	3632	Heidelberg, Germany	16731.0	925892.0	1650.0
741	religion	3632	Heidelberg, Germany	16731.0		1566.0
742	None	190145	London, England	27630.0		1561.0
743	None	189414	Amsterdam, The Netherlands	68865.0		1724.0
