	incnormid	recordid	bronid	w_g	herdrukid	jaar_begin	dominant_topic	perc_contribution
35633	51910.0	32690	1011033	wereldlijk		1667.0	26	0.5878503824080282
35634	51911.0	33844	1011046	geestelijk		1654.0	40	0.27249489822506645
35635	51914.0	13727	1000944	wereldlijk		1643.0	29	0.7580574614516885
35636	51914.0	20419	1001034	wereldlijk		1647.0	29	0.7580574614516885
35637	51921.0	135092	1000629	wereldlijk		1651.0	29	0.2221559647582617
35638	51923.0	111934	1001156	wereldlijk		1650.0	47	0.7895646048311699
35639	51923.0	1566	1000620	wereldlijk		1627.0	47	0.7895646048311699
35640	51923.0	14897	1000965	wereldlijk		1622.0	47	0.7895646048311699
35641	51925.0	20239	1004268	wereldlijk	914344.0	1616.0	2	0.33300570032341903
35642	51925.0	20239	1001030	wereldlijk		1612.0	2	0.33300570032341903
35643	51926.0	1580	1000620	wereldlijk		1627.0	47	0.5049349327663563
35644	51926.0	6937	1000747	wereldlijk		1627.0	47	0.5049349327663563
35645	51944.0	10781	1000847	geestelijk	916860.0	1631.0	19	0.1958045231568712
35646	51944.0	10781	1001815	geestelijk		1618.0	19	0.1958045231568712
35647	51951.0	33855	1011046	geestelijk		1654.0	40	0.6078831762804174
35648	51952.0	33835	1011046	geestelijk		1654.0	19	0.3083028657747973
35649	51953.0	166971	1001771	geestelijk		1671.0	19	0.3079890457590457
35650	51955.0	4540	1001204	wereldlijk	914354.0	1703.0	47	0.2925011050789332
35651	51955.0	4540	1000714	wereldlijk		1667.0	47	0.2925011050789332
35652	51956.0	20601	1001041	wereldlijk		1628.0	47	0.3745996290712984
35653	51958.0	13844	1000945	wereldlijk		1646.0	34	0.2448347726745743
35654	51959.0	13731	1000944			1643.0	12	0.3110053419417266
35655	51960.0	163424	1001844	geestelijk		1649.0	40	0.16813980014254598
35656	51961.0	32553	1011033	wereldlijk		1667.0	29	0.2635804606884678
35657	51965.0	12588	1000883	geestelijk		1642.0	18	0.3070152864919453
35658	51972.0	3481	1000686	wereldlijk		1619.0	27	0.4262037518850246
35659	51972.0	6933	1000747	wereldlijk		1627.0	27	0.4262037518850246
35660	51975.0	34601	1011173	wereldlijk		1641.0	3	0.4287569705230203
35661	51976.0	33974	1011046	geestelijk		1654.0	40	0.8099000706584238
35662	51977.0	6165	1000737	wereldlijk		1636.0	29	0.20172200135768656
35663	51979.0	20096	1010003	wereldlijk	914408.0	1654.0	25	0.5369058300221718
35664	51979.0	117465	1001165	wereldlijk		1696.0	25	0.5369058300221718
35665	51979.0	20096	1001026	wereldlijk		1654.0	25	0.5369058300221718
35666	51981.0	2921	1001596	geestelijk	910363.0	1647.0	33	0.3064223591130605
35667	51981.0	2921	1001300	geestelijk	920700.0	1685.0	33	0.3064223591130605
35668	51981.0	2921	1016999	geestelijk	924322.0	1645.0	33	0.3064223591130605
35669	51981.0	2921	1017005	geestelijk	926987.0	1660.0	33	0.3064223591130605
35670	51981.0	2921	1000663	geestelijk		1624.0	33	0.3064223591130605
35671	51983.0	8707	1000805	wereldlijk		1643.0	47	0.6724819440597327
35672	51983.0	194117	1000799	wereldlijk		1644.0	47	0.6724819440597327
35673	51983.0	8363	1000792	wereldlijk		1627.0	47	0.6724819440597327
35674	51983.0	194117	1001316	wereldlijk	926708.0	1681.0	47	0.6724819440597327
35675	51983.0	163427	1001616	wereldlijk		1720.0	47	0.6724819440597327
35676	51983.0	117335	1001161	wereldlijk		1719.0	47	0.6724819440597327
35677	51983.0	8363	1001736	wereldlijk	914382.0	1634.0	47	0.6724819440597327
35678	51983.0	163427	1010429	wereldlijk	916251.0	1732.0	47	0.6724819440597327
35679	51983.0	32518	1011033	wereldlijk		1667.0	47	0.6724819440597327
35680	51983.0	8707	1001814	wereldlijk	914383.0	1648.0	47	0.6724819440597327
35681	51990.0	13799	1000944	wereldlijk		1643.0	24	0.34891060206378605
35682	51990.0	20428	1001034	wereldlijk		1647.0	24	0.34891060206378605
35683	51996.0	188073	1017301	wereldlijk		1704.0	39	0.5597670580864945
35684	51996.0	115595	1001155	wereldlijk		1694.0	39	0.5597670580864945
35685	51996.0	192086	1017365	wereldlijk		1695.0	39	0.5597670580864945
35686	51996.0	116646	1001147	wereldlijk		1732.0	39	0.5597670580864945
35687	51996.0	115595	1017316	wereldlijk	920854.0	1708.0	39	0.5597670580864945
35688	51996.0	188073	1001678	wereldlijk	928238.0	1733.0	39	0.5597670580864945
35689	51999.0	20133	1001026	wereldlijk		1654.0	11	0.3330172384952207
35690	52003.0	13831	1000945	wereldlijk		1646.0	48	0.28873811329976
35691	52005.0	20136	1001026	wereldlijk		1654.0	37	0.4101784251565436
35692	52006.0	13184	1000919	geestelijk		1663.0	46	0.3917684261749133
35693	52007.0	114746	1002028	geestelijk		1656.0	16	0.312519288471413
35694	52023.0	37013	1015612	wereldlijk	915676.0	1684.0	29	0.32668389080151544
35695	52023.0	37013	1001870	wereldlijk		1677.0	29	0.32668389080151544
35696	52026.0	111785	1001390	wereldlijk		1745.0	37	0.3902226163142588
35697	52028.0	184709	1016423	wereldlijk		1746.0	37	0.2434731931658945
35698	52028.0	163485	1004274	geestelijk		1700.0	37	0.2434731931658945
35699	52028.0	176543	1016109	wereldlijk		1697.0	37	0.2434731931658945
35700	52031.0	129616	1016156	wereldlijk		1708.0	23	0.5339648542864923
35701	52031.0	8540	1000799	wereldlijk		1644.0	23	0.5339648542864923
35702	52031.0	185802	1004274	wereldlijk		1700.0	23	0.5339648542864923
35703	52031.0	183631	1016145	wereldlijk		1739.0	23	0.5339648542864923
35704	52031.0	163488	1001642	wereldlijk		1681.0	23	0.5339648542864923
35705	52031.0	129616	1001210	wereldlijk	919814.0	1720.0	23	0.5339648542864923
35706	52031.0	129616	1016391	wereldlijk	919723.0	1712.0	23	0.5339648542864923
35707	52031.0	129616	1001212	wereldlijk	919634.0	1745.0	23	0.5339648542864923
35708	52031.0	129616	1010192	wereldlijk	914393.0	1750.0	23	0.5339648542864923
35709	52031.0	117723	1001391	wereldlijk		1741.0	23	0.5339648542864923
35710	52031.0	114114	1001171	wereldlijk		1649.0	23	0.5339648542864923
35711	52031.0	113469	1004586	wereldlijk		1640.0	23	0.5339648542864923
35712	52031.0	27753	1004515	wereldlijk		1709.0	23	0.5339648542864923
35713	52031.0	10279	1000837	wereldlijk		1645.0	23	0.5339648542864923
35714	52031.0	8540	1001316	wereldlijk	914392.0	1681.0	23	0.5339648542864923
35715	52031.0	8402	1000797	wereldlijk		1640.0	23	0.5339648542864923
35716	52031.0	6258	1000738	wereldlijk		1659.0	23	0.5339648542864923
35717	52031.0	116951	1001149	wereldlijk		1717.0	23	0.5339648542864923
35718	52035.0	116188	1001301	geestelijk		1702.0	28	0.2941292861851601
35719	52036.0	129622	1016156	wereldlijk		1708.0	23	0.4319820077835871
35720	52036.0	163493	1017301	wereldlijk		1704.0	23	0.4319820077835871
35721	52036.0	129622	1016391	wereldlijk	919726.0	1712.0	23	0.4319820077835871
35722	52036.0	129622	1001210	wereldlijk	919818.0	1720.0	23	0.4319820077835871
35723	52036.0	129622	1010192	wereldlijk	914397.0	1750.0	23	0.4319820077835871
35724	52036.0	3125	1000669	wereldlijk		1643.0	23	0.4319820077835871
35725	52036.0	129622	1001212	wereldlijk	919638.0	1745.0	23	0.4319820077835871
35726	52036.0	116956	1001149	wereldlijk		1717.0	23	0.4319820077835871
35727	52037.0	166979	1001771	geestelijk		1671.0	17	0.2262467912007932
35728	52039.0	117731	1001321	geestelijk		1720.0	28	0.363554555963052
35729	52044.0	180596	1016560	geestelijk	925778.0	1720.0	17	0.3021041267913464
35730	52044.0	193931	1017610	geestelijk		1702.0	17	0.3021041267913464
35731	52044.0	180596	1015996	geestelijk		1681.0	17	0.3021041267913464
35732	52052.0	6209	1000737	wereldlijk		1636.0	14	0.2224149240035704
35733	52053.0	21006	1001048			1663.0	12	0.3767105318970264
35734	52055.0	106232	1000696	wereldlijk		1656.0	12	0.22375357466759985
35735	52056.0	15033	1000968	wereldlijk		1626.0	24	0.33924024100622857
35736	52061.0	118310	1001334	wereldlijk		1732.0	27	0.3334296320607624
35737	52067.0	6941	1000747	wereldlijk		1627.0	32	0.4077768896122564
35738	52067.0	14088	1010415	wereldlijk	928541.0	1627.0	32	0.4077768896122564
35739	52067.0	14088	1019457	wereldlijk	928976.0	1624.0	32	0.4077768896122564
35740	52067.0	21106	1001173	wereldlijk	914416.0	1668.0	32	0.4077768896122564
35741	52067.0	14088	1019456	wereldlijk		1623.0	32	0.4077768896122564
35742	52067.0	21106	1001049	wereldlijk		1649.0	32	0.4077768896122564
35743	52071.0	115381	1001170	wereldlijk		1654.0	42	0.1876225653069743
35744	52075.0	118909	1001324	geestelijk		1732.0	0	0.4386072794065257
35745	52075.0	118909	1001325	geestelijk	915322.0	1736.0	0	0.4386072794065257
35746	52076.0	9567	1000821	geestelijk		1650.0	0	0.6129785352288065
35747	52076.0	9567	1016981	geestelijk	929218.0	1676.0	0	0.6129785352288065
35748	52081.0	11950	1000876	geestelijk	922397.0	1649.0	18	0.44232162734410696
35749	52081.0	11950	1001751	geestelijk		1648.0	18	0.44232162734410696
35750	52084.0	33837	1011046	geestelijk		1654.0	40	0.6263463526937606
35751	52086.0	100263	1001392	wereldlijk		1746.0	38	0.6446330606019021
35752	52087.0	115242	1001295	geestelijk	914420.0	1739.0	19	0.4090757555964069
35753	52087.0	115242	1000930	geestelijk		1661.0	19	0.4090757555964069
35754	52088.0	117042	1001328	geestelijk	917127.0	1713.0	28	0.2500609557472705
35755	52088.0	117042	1016196	geestelijk		1669.0	28	0.2500609557472705
35756	52089.0	33878	1011046	geestelijk		1654.0	40	0.5369599473937879
35757	52090.0	33856	1011046	geestelijk		1654.0	40	0.4041161379437446
35758	52092.0	20162	1001027	wereldlijk		1647.0	39	0.5169648556618363
35759	52094.0	21216	1010240	wereldlijk	914421.0	1651.0	47	0.2757233881755393
35760	52094.0	21216	1001050	wereldlijk		1646.0	47	0.2757233881755393
35761	52095.0	2959	1017005	geestelijk	927075.0	1660.0	16	0.3999459572640279
35762	52095.0	2959	1016999	geestelijk	924360.0	1645.0	16	0.3999459572640279
35763	52095.0	2959	1000663	geestelijk		1624.0	16	0.3999459572640279
35764	52095.0	2959	1001596	geestelijk	910383.0	1647.0	16	0.3999459572640279
35765	52095.0	2959	1001300	geestelijk	914422.0	1685.0	16	0.3999459572640279
35766	52102.0	12547	1000883	geestelijk		1642.0	18	0.3842000656408014
35767	52109.0	111509	1001217	wereldlijk		1750.0	38	0.5791447892238579
35768	52114.0	11516	1000872	wereldlijk		1627.0	39	0.42695752416849375
35769	52115.0	19600	1000980	wereldlijk		1645.0	3	0.298575910420961
35770	52116.0	10052	1001168	wereldlijk		1658.0	14	0.3559967279288795
35771	52117.0	20066	1010003	wereldlijk	928014.0	1654.0	16	0.2501458553242524
35772	52117.0	20066	1001026	wereldlijk		1654.0	16	0.2501458553242524
35773	52118.0	20221	1001027	wereldlijk		1647.0	34	0.32726473358655706
35774	52118.0	130748	1001443	wereldlijk	913727.0	1750.0	34	0.32726473358655706
35775	52118.0	130748	1001386	wereldlijk	920200.0	1745.0	34	0.32726473358655706
35776	52118.0	130748	1016743	wereldlijk	927041.0	1712.0	34	0.32726473358655706
35777	52118.0	130748	1016158	wereldlijk		1711.0	34	0.32726473358655706
35778	52124.0	11444	1000872	wereldlijk		1627.0	23	0.7469896624315187
35779	52124.0	10732	1000846	wereldlijk		1627.0	23	0.7469896624315187
35780	52126.0	36972	1015612	geestelijk	915634.0	1684.0	4	0.3473496595782534
35781	52126.0	36972	1001870	geestelijk		1677.0	4	0.3473496595782534
35782	52127.0	166464	1001747	wereldlijk		1647.0	47	0.2548184174236889
35783	52128.0	34144	1011052	wereldlijk		1659.0	39	0.39348274007273626
35784	52133.0	21180	1001050	geestelijk		1646.0	27	0.2236467390183888
35785	52134.0	117701	1001321	geestelijk		1720.0	28	0.4708496901561762
35786	52137.0	34489	1011170	geestelijk	915381.0	1722.0	46	0.6463387566985667
35787	52137.0	34489	1011171	geestelijk		1720.0	46	0.6463387566985667
35788	52138.0	129546	1016156	wereldlijk		1708.0	24	0.4953871490991926
35789	52138.0	129546	1001210	wereldlijk	919763.0	1720.0	24	0.4953871490991926
35790	52138.0	129546	1010192	wereldlijk	914430.0	1750.0	24	0.4953871490991926
35791	52138.0	129546	1001212	wereldlijk	919582.0	1745.0	24	0.4953871490991926
35792	52138.0	129546	1016391	wereldlijk	919671.0	1712.0	24	0.4953871490991926
35793	52139.0	12262	1000878	wereldlijk		1605.0	36	0.30488332957448444
35794	52139.0	19870	1001024	wereldlijk		1645.0	36	0.30488332957448444
35795	52139.0	27981	1007036	wereldlijk		1592.0	36	0.30488332957448444
35796	52139.0	163534	1010228	wereldlijk		1608.0	36	0.30488332957448444
35797	52139.0	166700	1001760	wereldlijk		1619.0	36	0.30488332957448444
35798	52139.0	195232	1019450	wereldlijk		1662.0	36	0.30488332957448444
35799	52142.0	114459	1001390	wereldlijk		1745.0	39	0.3126936420688909
35800	52145.0	14830	1000113	geestelijk	906260.0	1566.0	8	0.2529733466516773
35801	52145.0	26742	1000105	geestelijk	905938.0	1558.0	8	0.2529733466516773
35802	52145.0	26742	1000109	geestelijk	905993.0	1561.0	8	0.2529733466516773
35803	52145.0	26742	1000111	geestelijk	906048.0	1561.0	8	0.2529733466516773
35804	52145.0	190183	1000112	geestelijk		1561.0	8	0.2529733466516773
35805	52145.0	14830	1000114	geestelijk		1566.0	8	0.2529733466516773
35806	52145.0	26742	1000104	geestelijk		1557.0	8	0.2529733466516773
35807	52147.0	34168	1011052	wereldlijk		1659.0	29	0.369423007095442
35808	52168.0	119337	1016320	geestelijk		1709.0	7	0.4153892660420221
35809	52168.0	119337	1001332	geestelijk	921106.0	1725.0	7	0.4153892660420221
35810	52175.0	163537	1004248	wereldlijk		1663.0	27	0.5675859479860874
35811	52178.0	192517	1001831	wereldlijk		1703.0	32	0.4151193171953364
35812	52178.0	163540	1017301	wereldlijk		1704.0	32	0.4151193171953364
35813	52179.0	114914	1010069	wereldlijk	914435.0	1672.0	7	0.3002253783424134
35814	52179.0	115450	1001167	wereldlijk		1678.0	7	0.3002253783424134
35815	52179.0	114914	1001632	wereldlijk		1666.0	7	0.3002253783424134
35816	52181.0	4429	1000140	geestelijk		1565.0	16	0.3077335323278629
35817	52189.0	9879	1010012	geestelijk	914436.0	1640.0	13	0.34809146623120985
35818	52189.0	9879	1000824	geestelijk		1627.0	13	0.34809146623120985
35819	52193.0	13387	1000928	wereldlijk		1648.0	28	0.2610516830417433
35820	52193.0	119527	1001206	wereldlijk		1745.0	28	0.2610516830417433
35821	52193.0	13387	1017706	wereldlijk	926904.0	1679.0	28	0.2610516830417433
35822	52202.0	163546	1016215	wereldlijk		1713.0	38	0.7782314608544271
35823	52203.0	119274	1001332	geestelijk	921097.0	1725.0	28	0.4202430832900179
35824	52203.0	119274	1016320	geestelijk		1709.0	28	0.4202430832900179
35825	52206.0	100090	1000695	wereldlijk		1652.0	47	0.35176119520156496
35826	52209.0	1862	1000623	wereldlijk		1615.0	14	0.34981348866896866
35827	52211.0	163548	1001844	geestelijk		1649.0	5	0.3005079554624422
35828	52212.0	116326	1001338	geestelijk	920428.0	1692.0	28	0.604637632286333
35829	52212.0	116326	1016154	geestelijk		1681.0	28	0.604637632286333
35830	52213.0	2107	1015621	geestelijk		1674.0	4	0.44567320415777456
35831	52213.0	2107	1000636	geestelijk	916822.0	1680.0	4	0.44567320415777456
35832	52213.0	2107	1016138	geestelijk	925639.0	1686.0	4	0.44567320415777456
35833	52217.0	11502	1000872	wereldlijk		1627.0	39	0.4064315465781002
35834	52218.0	166145	1001770	geestelijk		1661.0	7	0.3642094085536912
35835	52224.0	166981	1001771	geestelijk		1671.0	14	0.2941029693684989
35836	52225.0	34046	1011046	geestelijk		1654.0	40	0.3703833154357401
35837	52227.0	32551	1011033	wereldlijk		1667.0	14	0.3447385312567092
35838	52229.0	6957	1000748	wereldlijk		1637.0	39	0.4000581481104741
35839	52229.0	189770	1016143	wereldlijk		1750.0	39	0.4000581481104741
35840	52237.0	20193	1001027			1647.0	38	0.31814746475357225
35841	52239.0	150182	1001641	wereldlijk		1717.0	38	0.4655992803986492
35842	52239.0	150182	1016142	wereldlijk	916403.0	1738.0	38	0.4655992803986492
35843	52239.0	184742	1016423	wereldlijk		1746.0	38	0.4655992803986492
35844	52240.0	114451	1001390	wereldlijk		1745.0	38	0.4116826995554309
35845	52245.0	20032	1001025	wereldlijk		1655.0	23	0.4048892427823117
35846	52245.0	13003	1000915	wereldlijk		1655.0	23	0.4048892427823117
35847	52245.0	20032	1001550	wereldlijk	928217.0	1654.0	23	0.4048892427823117
35848	52259.0	112754	1000922	wereldlijk		1621.0	37	0.270078973771746
35849	52267.0	191583	1004588	geestelijk		1614.0	15	0.29207436362595035
35850	52267.0	26920	1000220	geestelijk		1599.0	15	0.29207436362595035
35851	52271.0	26743	1000104	geestelijk		1557.0	15	0.24546939564610895
35852	52271.0	26743	1000109	geestelijk	905939.0	1561.0	15	0.24546939564610895
35853	52271.0	26743	1000105	geestelijk	906049.0	1558.0	15	0.24546939564610895
35854	52272.0	14834	1000113	geestelijk	906264.0	1566.0	6	0.7567884909150973
35855	52272.0	26919	1000111	geestelijk	921185.0	1561.0	6	0.7567884909150973
35856	52272.0	14834	1000114	geestelijk		1566.0	6	0.7567884909150973
35857	52272.0	26919	1000112	geestelijk		1561.0	6	0.7567884909150973
35858	52274.0	185234	1001737	geestelijk	918900.0	1657.0	48	0.2813191769258105
35859	52274.0	185234	1016183	geestelijk		1631.0	48	0.2813191769258105
35860	52276.0	4215	1000700	geestelijk		1649.0	36	0.2139851962782999
35861	52278.0	25842	1011026	geestelijk		1641.0	4	0.32703546702401737
35862	52278.0	114910	1001366	geestelijk		1645.0	4	0.32703546702401737
35863	52281.0	2973	1000663	geestelijk		1624.0	33	0.33475025111200457
35864	52281.0	2973	1017005	geestelijk	927089.0	1660.0	33	0.33475025111200457
35865	52281.0	2973	1001596	geestelijk	910396.0	1647.0	33	0.33475025111200457
35866	52281.0	2973	1001300	geestelijk	914445.0	1685.0	33	0.33475025111200457
35867	52281.0	2973	1016999	geestelijk	924374.0	1645.0	33	0.33475025111200457
35868	52282.0	147911	1001671	wereldlijk		1646.0	14	0.4342282467243737
35869	52283.0	163560	1016215	wereldlijk		1713.0	38	0.6212968640936529
35870	52286.0	2075	1015621	geestelijk		1674.0	48	0.5866456215667921
35871	52286.0	2075	1016138	geestelijk	925607.0	1686.0	48	0.5866456215667921
35872	52286.0	2075	1000636	geestelijk	916790.0	1680.0	48	0.5866456215667921
35873	52288.0	130710	1016158	wereldlijk		1711.0	7	0.308137426745113
35874	52288.0	130710	1016743	wereldlijk	926994.0	1712.0	7	0.308137426745113
35875	52288.0	130710	1010367	wereldlijk	914447.0	1721.0	7	0.308137426745113
35876	52288.0	130710	1001386	wereldlijk	920183.0	1745.0	7	0.308137426745113
35877	52289.0	21092	1001173	wereldlijk	914449.0	1668.0	12	0.44585039057877
35878	52289.0	21092	1001049	wereldlijk		1649.0	12	0.44585039057877
35879	52306.0	8906	1004295	geestelijk	914208.0	1647.0	15	0.31444560592889875
35880	52306.0	8906	1000812	geestelijk		1625.0	15	0.31444560592889875
35881	52307.0	19903	1001024	geestelijk		1645.0	12	0.5631612305924784
35882	52307.0	163135	1002002	geestelijk		1630.0	12	0.5631612305924784
35883	52309.0	4549	1001204	wereldlijk	914467.0	1703.0	23	0.3946116816758073
35884	52309.0	4549	1000714	wereldlijk		1667.0	23	0.3946116816758073
35885	52317.0	1832	1000623	wereldlijk		1615.0	10	0.2813757686754297
35886	52320.0	2000	1016462	wereldlijk		1668.0	38	0.4972805067260925
35887	52320.0	100136	1001392	wereldlijk		1746.0	38	0.4972805067260925
35888	52322.0	116874	1001317	wereldlijk		1716.0	35	0.4244794814791881
35889	52323.0	11876	1000875	geestelijk		1648.0	7	0.4396968940086888
35890	52330.0	197214	1001856	geestelijk		1617.0	46	0.4716069919588436
35891	52330.0	178392	1001858	geestelijk		1623.0	46	0.4716069919588436
35892	52330.0	32754	1001567	geestelijk		1645.0	46	0.4716069919588436
35893	52330.0	146835	1004632	geestelijk		1619.0	46	0.4716069919588436
35894	52330.0	12107	1000877	geestelijk		1617.0	46	0.4716069919588436
35895	52330.0	35945	1011346	geestelijk		1630.0	46	0.4716069919588436
35896	52330.0	32754	1010998	geestelijk	916040.0	1671.0	46	0.4716069919588436
35897	52330.0	12107	1004985	geestelijk	928138.0	1609.0	46	0.4716069919588436
35898	52330.0	116055	1004678	geestelijk		1610.0	46	0.4716069919588436
35899	52330.0	12107	1001876	geestelijk	914446.0	1614.0	46	0.4716069919588436
35900	52332.0	9871	1010012	geestelijk	914574.0	1640.0	13	0.2890478643594424
35901	52332.0	9871	1000824	geestelijk		1627.0	13	0.2890478643594424
35902	52335.0	153521	1016103	geestelijk	929388.0	1696.0	28	0.4405280185837874
35903	52335.0	153521	1001837	geestelijk		1686.0	28	0.4405280185837874
35904	52335.0	117372	1001305	geestelijk		1720.0	28	0.4405280185837874
35905	52340.0	119505	1001206	wereldlijk		1745.0	38	0.4577929168349647
35906	52342.0	115365	1001167	wereldlijk		1678.0	32	0.4995269083575329
35907	52351.0	19617	1000980	wereldlijk		1645.0	38	0.3598754527278794
35908	52352.0	36083	1011287	wereldlijk		1685.0	23	0.3107375171870368
35909	52355.0	118620	1001326	geestelijk		1735.0	27	0.4563763914328343
35910	52358.0	1852	1000623	geestelijk		1615.0	14	0.38864204322631424
35911	52359.0	9997	1000829	geestelijk		1649.0	27	0.2743038206465345
35912	52362.0	130667	1016157	wereldlijk		1710.0	38	0.7691490448735104
35913	52362.0	130667	1017326	wereldlijk	925861.0	1710.0	38	0.7691490448735104
35914	52362.0	130667	1001442	wereldlijk	920147.0	1750.0	38	0.7691490448735104
35915	52362.0	130667	1001385	wereldlijk	919987.0	1745.0	38	0.7691490448735104
35916	52362.0	130667	1001380	wereldlijk	914359.0	1720.0	38	0.7691490448735104
35917	52362.0	130667	1016390	wereldlijk	920086.0	1711.0	38	0.7691490448735104
35918	52363.0	117936	1001322	wereldlijk		1720.0	16	0.4913720152132158
35919	52370.0	129797	1001439	wereldlijk		1731.0	38	0.4400816383733171
35920	52370.0	186050	1017564	wereldlijk	928815.0	1713.0	38	0.4400816383733171
35921	52370.0	186050	1016309	wereldlijk		1717.0	38	0.4400816383733171
35922	52376.0	163445	1016215	wereldlijk		1713.0	38	0.5547707471864584
35923	52377.0	130652	1001385	wereldlijk	919983.0	1745.0	38	0.5175351118268554
35924	52377.0	186340	1001140	wereldlijk		1725.0	38	0.5175351118268554
35925	52377.0	130652	1016157	wereldlijk		1710.0	38	0.5175351118268554
35926	52377.0	115736	1017386	wereldlijk		1696.0	38	0.5175351118268554
35927	52377.0	180223	1016099	wereldlijk		1750.0	38	0.5175351118268554
35928	52377.0	130652	1001380	wereldlijk	914365.0	1720.0	38	0.5175351118268554
35929	52377.0	130652	1016390	wereldlijk	920081.0	1711.0	38	0.5175351118268554
35930	52377.0	115736	1001205	wereldlijk	929305.0	1709.0	38	0.5175351118268554
35931	52377.0	151776	1001912	wereldlijk		1724.0	38	0.5175351118268554
35932	52378.0	117935	1001322	wereldlijk		1720.0	16	0.599504026818854
35933	52379.0	2540	1000653	wereldlijk		1622.0	24	0.3658965180246867
35934	52381.0	6200	1000737	wereldlijk		1636.0	27	0.2902148167870659
35935	52383.0	14998	1000968	wereldlijk		1626.0	19	0.24483243130748236
35936	52384.0	2556	1000653	wereldlijk		1622.0	24	0.4088790416395754
35937	52385.0	186341	1001140	wereldlijk		1725.0	24	0.4691228077774575
35938	52385.0	180244	1016099	wereldlijk		1750.0	24	0.4691228077774575
35939	52387.0	4638	1000716	geestelijk		1631.0	22	0.6606385453271754
35940	52391.0	3272	1000673	geestelijk	919035.0	1684.0	28	0.2880814622955345
35941	52391.0	115985	1001338	geestelijk	920384.0	1692.0	28	0.2880814622955345
35942	52391.0	3272	1015966	geestelijk		1677.0	28	0.2880814622955345
35943	52391.0	115985	1016154	geestelijk		1681.0	28	0.2880814622955345
35944	52393.0	118732	1016917	geestelijk		1687.0	36	0.3820276992314213
35945	52402.0	163754	1016224	wereldlijk		1730.0	30	0.4521240855106376
35946	52402.0	163753	1004274	wereldlijk		1700.0	30	0.4521240855106376
35947	52402.0	196181	1019501	wereldlijk		1750.0	30	0.4521240855106376
35948	52402.0	115728	1001164	wereldlijk		1694.0	30	0.4521240855106376
35949	52402.0	116622	1001147	wereldlijk		1732.0	30	0.4521240855106376
35950	52403.0	11378	1000865	wereldlijk		1654.0	7	0.3647780716690399
35951	52403.0	12951	1000915	wereldlijk		1655.0	7	0.3647780716690399
35952	52405.0	163755	1016215	wereldlijk		1713.0	38	0.7570876172391527
35953	52406.0	152861	1001932	geestelijk	924063.0	1702.0	48	0.3333338958037522
35954	52406.0	152861	1016195	geestelijk		1673.0	48	0.3333338958037522
35955	52409.0	34685	1001665	geestelijk		1651.0	5	0.5341699829982829
35956	52412.0	115872	1016194	wereldlijk		1694.0	17	0.6277759610454301
35957	52412.0	115872	1001200	wereldlijk	920645.0	1697.0	17	0.6277759610454301
35958	52417.0	111290	1001306	wereldlijk		1748.0	28	0.5381316827404548
35959	52430.0	3174	1000671	geestelijk		1645.0	16	0.26757709990419737
35960	52436.0	12767	1000890	geestelijk		1658.0	18	0.6708134305073912
35961	52436.0	193380	1010089	geestelijk		1700.0	18	0.6708134305073912
35962	52437.0	2599	1000653	geestelijk		1622.0	27	0.2207343306700816
35963	52440.0	20400	1001034	wereldlijk		1647.0	24	0.39221506300627773
35964	52443.0	111285	1001306	wereldlijk		1748.0	28	0.5661850142908064
35965	52444.0	9053	1000814	geestelijk		1676.0	17	0.25335391493657977
35966	52444.0	9053	1016131	geestelijk	924172.0	1727.0	17	0.25335391493657977
35967	52444.0	9053	1017670	geestelijk	929526.0	1679.0	17	0.25335391493657977
35968	52444.0	9053	1001298	geestelijk	914542.0	1743.0	17	0.25335391493657977
35969	52444.0	9053	1017679	geestelijk	914541.0	1681.0	17	0.25335391493657977
35970	52444.0	9053	1016357	geestelijk	923687.0	1695.0	17	0.25335391493657977
35971	52451.0	11980	1000876	geestelijk	922424.0	1649.0	18	0.6387104088791822
35972	52451.0	11980	1001751	geestelijk		1648.0	18	0.6387104088791822
35973	52454.0	130243	1001380	wereldlijk	914555.0	1720.0	30	0.38710381045577147
35974	52454.0	130243	1001385	wereldlijk	919938.0	1745.0	30	0.38710381045577147
35975	52454.0	130243	1016390	wereldlijk	920033.0	1711.0	30	0.38710381045577147
35976	52454.0	130243	1016157	wereldlijk		1710.0	30	0.38710381045577147
35977	52465.0	117749	1001321	geestelijk		1720.0	7	0.3380473890393724
35978	52467.0	34087	1011050	geestelijk		1660.0	46	0.3832398490908779
35979	52468.0	2737	1000660	wereldlijk		1645.0	38	0.27591829142195096
35980	52474.0	114253	1001390	wereldlijk		1745.0	38	0.4852771555159003
35981	52480.0	190388	1016290	wereldlijk		1732.0	32	0.36000090257712164
35982	52480.0	118101	1001151	wereldlijk		1731.0	32	0.36000090257712164
35983	52481.0	163805	1004274	wereldlijk		1700.0	30	0.6175346001138231
35984	52481.0	176348	1016024	wereldlijk		1719.0	30	0.6175346001138231
35985	52485.0	182178	1016294	wereldlijk	917578.0	1746.0	30	0.6066475113525781
35986	52485.0	182178	1016495	wereldlijk		1737.0	30	0.6066475113525781
35987	52488.0	118724	1010068	wereldlijk	914560.0	1708.0	23	0.4370453424073785
35988	52488.0	163806	1015614	wereldlijk	915710.0	1701.0	23	0.4370453424073785
35989	52488.0	163806	1017375	wereldlijk	927806.0	1721.0	23	0.4370453424073785
